epoch,normalized_mse
1,6.133191108703613
2,4.580077648162842
3,3.4207234382629395
4,2.551222085952759
5,1.8964991569519043
6,1.4042161703109741
7,1.0365561246871948
8,0.7644314169883728
9,0.564934492111206
10,0.4201357066631317
11,0.3162246346473694
12,0.24270184338092804
13,0.19161218404769897
14,0.15688490867614746
15,0.1338167041540146
16,0.11872196197509766
17,0.1087222620844841
18,0.10163319855928421
19,0.09588983654975891
20,0.09046704322099686
21,0.0847853571176529
22,0.07860764116048813
23,0.0719379261136055
24,0.06493175774812698
25,0.05782206356525421
26,0.05086332932114601
27,0.04429194703698158
28,0.038301918655633926
29,0.0330328531563282
30,0.02856675535440445
31,0.02493136189877987
32,0.02210758812725544
33,0.020038900896906853
34,0.01864149235188961
35,0.0178141500800848
36,0.01744713820517063
37,0.01742992177605629
38,0.01765722781419754
39,0.01803373545408249
40,0.018477266654372215
41,0.018920617178082466
42,0.019312314689159393
43,0.019616248086094856
44,0.019810743629932404
45,0.019886823371052742
46,0.01984633505344391
47,0.019699640572071075
48,0.01946338452398777
49,0.019158249720931053
50,0.018806910142302513
51,0.018432127311825752
52,0.018055234104394913
53,0.017694856971502304
54,0.01736604981124401
55,0.017079712823033333
56,0.016842445358633995
57,0.016656599938869476
58,0.016520695760846138
59,0.01643003709614277
60,0.016377484425902367
61,0.0163542740046978
62,0.01635090820491314
63,0.016358012333512306
64,0.016366980969905853
65,0.016370562836527824
66,0.016363220289349556
67,0.01634133979678154
68,0.016303176060318947
69,0.016248751431703568
70,0.01617954485118389
71,0.016098100692033768
72,0.01600768230855465
73,0.01591186597943306
74,0.015814118087291718
75,0.015717588365077972
76,0.01562485471367836
77,0.015537789091467857
78,0.015457536093890667
79,0.015384495258331299
80,0.015318453311920166
81,0.015258707106113434
82,0.015204171650111675
83,0.015153585933148861
84,0.015105624683201313
85,0.015059047378599644
86,0.015012769959867
87,0.014965968206524849
88,0.014918075874447823
89,0.01486880611628294
90,0.014818132854998112
91,0.014766225591301918
92,0.014713418669998646
93,0.014660144224762917
94,0.014606873504817486
95,0.014554052613675594
96,0.014502079226076603
97,0.014451250433921814
98,0.014401765540242195
99,0.014353717677295208
100,0.014307080768048763
101,0.014261756092309952
102,0.014217584393918514
103,0.01417434774339199
104,0.014131838455796242
105,0.014089841395616531
106,0.014048172160983086
107,0.014006691053509712
108,0.013965300284326077
109,0.01392394956201315
110,0.013882624916732311
111,0.013841349631547928
112,0.013800187967717648
113,0.013759186491370201
114,0.013718416914343834
115,0.013677937909960747
116,0.01363779790699482
117,0.013598037883639336
118,0.013558655045926571
119,0.0135196503251791
120,0.013481015339493752
121,0.013442719355225563
122,0.013404720462858677
123,0.013366985134780407
124,0.013329479843378067
125,0.013292178511619568
126,0.013255053199827671
127,0.013218098320066929
128,0.01318130362778902
129,0.013144665397703648
130,0.013108203187584877
131,0.013071929104626179
132,0.013035848736763
133,0.012999982573091984
134,0.012964327819645405
135,0.012928909622132778
136,0.012893727980554104
137,0.012858785688877106
138,0.01282407809048891
139,0.012789607979357243
140,0.012755372561514378
141,0.012721358798444271
142,0.01268757414072752
143,0.012654006481170654
144,0.01262065302580595
145,0.012587519362568855
146,0.012554604560136795
147,0.012521905824542046
148,0.01248942781239748
149,0.012457176111638546
150,0.012425153516232967
151,0.012393358163535595
152,0.012361793778836727
153,0.012330468744039536
154,0.0122993690893054
155,0.01226851437240839
156,0.012237891554832458
157,0.01220750529319048
158,0.012177351862192154
159,0.01214743684977293
160,0.012117749080061913
161,0.012088298797607422
162,0.012059079483151436
163,0.012030096724629402
164,0.012001341208815575
165,0.011972825974225998
166,0.011944545432925224
167,0.01191649865359068
168,0.011888681910932064
169,0.011861111968755722
170,0.011833776719868183
171,0.011806667782366276
172,0.01177980937063694
173,0.011753177270293236
174,0.01172678079456091
175,0.011700627394020557
176,0.01167470496147871
177,0.011649022810161114
178,0.011623565107584
179,0.011598344892263412
180,0.011573359370231628
181,0.0115486029535532
182,0.011524077504873276
183,0.011499790474772453
184,0.011475726962089539
185,0.011451894417405128
186,0.011428295634686947
187,0.01140492781996727
188,0.01138178538531065
189,0.011358870193362236
190,0.01133617851883173
191,0.011313715018332005
192,0.01129147969186306
193,0.0112694650888443
194,0.011247673071920872
195,0.011226104572415352
196,0.011204754002392292
197,0.011183627881109715
198,0.011162716895341873
199,0.011142024770379066
200,0.011121551506221294
201,0.011101298034191132
202,0.011081251315772533
203,0.01106142159551382
204,0.011041808873414993
205,0.011022401042282581
206,0.011003210209310055
207,0.010984222404658794
208,0.010965452529489994
209,0.01094688381999731
210,0.010928518138825893
211,0.010910358279943466
212,0.01089240051805973
213,0.010874642059206963
214,0.010857092216610909
215,0.010839738883078098
216,0.010822577401995659
217,0.010805616155266762
218,0.010788851417601109
219,0.0107722794637084
220,0.010755900293588638
221,0.010739708319306374
222,0.010723710991442204
223,0.010707897134125233
224,0.010692264884710312
225,0.01067682821303606
226,0.010661566630005836
227,0.010646490380167961
228,0.010631593875586987
229,0.010616876184940338
230,0.010602329857647419
231,0.010587972588837147
232,0.010573774576187134
233,0.010559763759374619
234,0.010545915924012661
235,0.010532243177294731
236,0.010518724098801613
237,0.010505388490855694
238,0.010492218658328056
239,0.010479201562702656
240,0.010466346517205238
241,0.010453656315803528
242,0.010441124439239502
243,0.010428749956190586
244,0.010416528210043907
245,0.010404467582702637
246,0.010392552241683006
247,0.010380791500210762
248,0.01036918256431818
249,0.010357707738876343
250,0.010346395894885063
251,0.010335220023989677
252,0.010324191302061081
253,0.010313295759260654
254,0.010302543640136719
255,0.010291934944689274
256,0.010281465016305447
257,0.010271122679114342
258,0.01026091817766428
259,0.01025084126740694
260,0.010240902192890644
261,0.010231086052954197
262,0.010221400298178196
263,0.010211842134594917
264,0.01020240131765604
265,0.01019309088587761
266,0.010183896869421005
267,0.010174830444157124
268,0.010165873914957047
269,0.010157034732401371
270,0.010148312896490097
271,0.010139710269868374
272,0.010131219401955605
273,0.010122831910848618
274,0.010114558972418308
275,0.010106394998729229
276,0.01009833812713623
277,0.01009038183838129
278,0.010082535445690155
279,0.010074795223772526
280,0.01006714440882206
281,0.0100595997646451
282,0.010052151046693325
283,0.010044802911579609
284,0.010037551634013653
285,0.010030392557382584
286,0.010023323819041252
287,0.010016357526183128
288,0.010009471327066422
289,0.010002672672271729
290,0.009995972737669945
291,0.009989351034164429
292,0.009982817806303501
293,0.009976362809538841
294,0.00996999628841877
295,0.009963718242943287
296,0.009957516565918922
297,0.009951387532055378
298,0.0099453404545784
299,0.009939371608197689
300,0.009933476336300373
301,0.009927652776241302
302,0.00992191769182682
303,0.009916236624121666
304,0.009910630993545055
305,0.009905100800096989
306,0.009899642318487167
307,0.009894250892102718
308,0.009888919070363045
309,0.009883666411042213
310,0.009878458455204964
311,0.009873326867818832
312,0.009868255816400051
313,0.009863253682851791
314,0.009858308359980583
315,0.009853418916463852
316,0.009848589077591896
317,0.00984381977468729
318,0.009839107282459736
319,0.009834455326199532
320,0.009829848073422909
321,0.00982530415058136
322,0.009820813313126564
323,0.00981637928634882
324,0.009811985306441784
325,0.00980764627456665
326,0.009803355671465397
327,0.00979912281036377
328,0.009794934652745724
329,0.009790785610675812
330,0.009786698035895824
331,0.009782648645341396
332,0.009778641164302826
333,0.009774682112038136
334,0.009770764037966728
335,0.009766893461346626
336,0.009763063862919807
337,0.009759276174008846
338,0.009755521081387997
339,0.009751825593411922
340,0.00974815059453249
341,0.009744527749717236
342,0.009740930050611496
343,0.009737384505569935
344,0.009733861312270164
345,0.0097303856164217
346,0.009726942516863346
347,0.009723536670207977
348,0.009720155037939548
349,0.009716821834445
350,0.009713515639305115
351,0.009710239246487617
352,0.009706990793347359
353,0.009703785181045532
354,0.00970060471445322
355,0.009697453118860722
356,0.00969434343278408
357,0.009691248647868633
358,0.009688193909823895
359,0.009685159660875797
360,0.009682157076895237
361,0.009679180569946766
362,0.009676231071352959
363,0.00967330764979124
364,0.009670416824519634
365,0.00966754462569952
366,0.009664698503911495
367,0.009661874733865261
368,0.009659082628786564
369,0.009656309150159359
370,0.009653565473854542
371,0.009650836698710918
372,0.009648140519857407
373,0.009645453654229641
374,0.009642799384891987
375,0.009640163742005825
376,0.00963754951953888
377,0.009634962305426598
378,0.009632387198507786
379,0.009629834443330765
380,0.009627299383282661
381,0.009624788537621498
382,0.00962229073047638
383,0.009619815275073051
384,0.00961736124008894
385,0.009614921174943447
386,0.009612500667572021
387,0.009610103443264961
388,0.009607717394828796
389,0.00960534904152155
390,0.009602994658052921
391,0.009600665420293808
392,0.009598340839147568
393,0.00959604512900114
394,0.009593755938112736
395,0.009591487236320972
396,0.009589233435690403
397,0.00958698894828558
398,0.009584764018654823
399,0.009582550264894962
400,0.009580356068909168
401,0.009578172117471695
402,0.00957600586116314
403,0.009573850780725479
404,0.009571710601449013
405,0.009569578804075718
406,0.009567463770508766
407,0.00956535991281271
408,0.009563270024955273
409,0.009561186656355858
410,0.009559123776853085
411,0.009557070210576057
412,0.009555035270750523
413,0.009552998468279839
414,0.009550981223583221
415,0.009548977017402649
416,0.009546979330480099
417,0.009544993750751019
418,0.009543022140860558
419,0.009541057050228119
420,0.009539101272821426
421,0.00953715480864048
422,0.009535226970911026
423,0.00953330285847187
424,0.00953139178454876
425,0.00952948909252882
426,0.009527592919766903
427,0.009525720030069351
428,0.009523834101855755
429,0.0095219686627388
430,0.00952011439949274
431,0.009518266655504704
432,0.009516429156064987
433,0.009514606557786465
434,0.009512781165540218
435,0.009510966949164867
436,0.009509161114692688
437,0.009507358074188232
438,0.009505575522780418
439,0.009503796696662903
440,0.009502019733190536
441,0.00950025673955679
442,0.009498506784439087
443,0.009496757760643959
444,0.009495018981397152
445,0.009493276476860046
446,0.009491552598774433
447,0.009489830583333969
448,0.009488122537732124
449,0.009486410766839981
450,0.00948471762239933
451,0.009483030997216702
452,0.0094813397154212
453,0.009479669854044914
454,0.00947799626737833
455,0.009476332925260067
456,0.009474670514464378
457,0.009473017416894436
458,0.009471369907259941
459,0.009469736367464066
460,0.00946810469031334
461,0.009466484189033508
462,0.009464859962463379
463,0.009463243186473846
464,0.009461633861064911
465,0.009460032917559147
466,0.009458435699343681
467,0.009456845000386238
468,0.009455263614654541
469,0.009453680366277695
470,0.009452104568481445
471,0.009450539946556091
472,0.009448971599340439
473,0.009447420947253704
474,0.009445867501199245
475,0.00944431684911251
476,0.009442775510251522
477,0.009441238828003407
478,0.009439712390303612
479,0.00943819060921669
480,0.00943666324019432
481,0.009435150772333145
482,0.009433640167117119
483,0.009432130493223667
484,0.00943063385784626
485,0.009429139085114002
486,0.009427644312381744
487,0.009426161646842957
488,0.009424676187336445
489,0.00942319817841053
490,0.009421727620065212
491,0.009420257993042469
492,0.009418798610568047
493,0.009417339228093624
494,0.009415880776941776
495,0.009414426051080227
496,0.009412987157702446
497,0.009411544539034367
498,0.009410102851688862
499,0.009408672340214252
500,0.009407244622707367
501,0.009405819699168205
502,0.009404398500919342
503,0.009402990341186523
504,0.009401570074260235
505,0.009400168433785439
506,0.009398763999342918
507,0.009397358633577824
508,0.009395970031619072
509,0.009394575841724873
510,0.00939318910241127
511,0.009391799569129944
512,0.00939042866230011
513,0.009389051236212254
514,0.009387677535414696
515,0.009386314079165459
516,0.00938495434820652
517,0.009383589029312134
518,0.009382226504385471
519,0.00938088446855545
520,0.009379534982144833
521,0.00937818642705679
522,0.009376843459904194
523,0.009375504218041897
524,0.009374167770147324
525,0.009372838772833347
526,0.009371515363454819
527,0.009370191022753716
528,0.009368865750730038
529,0.009367551654577255
530,0.009366240352392197
531,0.009364933706820011
532,0.009363625198602676
533,0.00936232041567564
534,0.00936102494597435
535,0.00935972947627306
536,0.00935843400657177
537,0.009357145987451077
538,0.00935586541891098
539,0.009354579262435436
540,0.00935329869389534
541,0.009352024644613266
542,0.009350755251944065
543,0.00934948492795229
544,0.009348221123218536
545,0.00934695266187191
546,0.009345697239041328
547,0.009344439022243023
548,0.009343184530735016
549,0.00934194028377533
550,0.009340692311525345
551,0.009339449927210808
552,0.009338203817605972
553,0.009336968883872032
554,0.009335740469396114
555,0.009334503673017025
556,0.009333277121186256
557,0.00933205708861351
558,0.00933083426207304
559,0.009329610504209995
560,0.009328396990895271
561,0.009327183477580547
562,0.009325971826910973
563,0.009324769489467144
564,0.009323570877313614
565,0.009322360157966614
566,0.009321164339780807
567,0.00931997038424015
568,0.009318772703409195
569,0.009317588061094284
570,0.009316407144069672
571,0.009315220639109612
572,0.009314043447375298
573,0.009312859736382961
574,0.009311690926551819
575,0.00931051466614008
576,0.00930935051292181
577,0.009308180771768093
578,0.009307014755904675
579,0.009305857121944427
580,0.00930470135062933
581,0.009303543716669083
582,0.009302387945353985
583,0.009301244281232357
584,0.009300097823143005
585,0.009298951365053654
586,0.009297809563577175
587,0.009296677075326443
588,0.009295538999140263
589,0.009294402785599232
590,0.00929327867925167
591,0.009292145259678364
592,0.009291019290685654
593,0.009289896115660667
594,0.009288778528571129
595,0.009287661872804165
596,0.009286542423069477
597,0.009285434149205685
598,0.009284324012696743
599,0.009283220395445824
600,0.009282111190259457
601,0.009281011298298836
602,0.009279914200305939
603,0.009278818964958191
604,0.009277722798287868
605,0.009276630356907845
606,0.009275542572140694
607,0.00927446037530899
608,0.009273373521864414
609,0.009272298775613308
610,0.009271210990846157
611,0.00927013996988535
612,0.009269067086279392
613,0.009267996065318584
614,0.009266925975680351
615,0.00926586426794529
616,0.009264800697565079
617,0.009263738989830017
618,0.009262677282094955
619,0.009261618368327618
620,0.009260561317205429
621,0.00925951637327671
622,0.009258461184799671
623,0.0092574218288064
624,0.009256375022232533
625,0.009255331009626389
626,0.009254290722310543
627,0.009253257885575294
628,0.009252222254872322
629,0.009251183830201626
630,0.009250161238014698
631,0.009249131195247173
632,0.0092480992898345
633,0.00924708228558302
634,0.009246055036783218
635,0.009245040826499462
636,0.009244023822247982
637,0.009243013337254524
638,0.009242003783583641
639,0.009240993298590183
640,0.009239986538887024
641,0.009238979779183865
642,0.009237975813448429
643,0.009236982092261314
644,0.009235979057848454
645,0.009234985336661339
646,0.009233994409441948
647,0.009232993237674236
648,0.009232010692358017
649,0.009231025353074074
650,0.009230039082467556
651,0.009229055605828762
652,0.009228079579770565
653,0.00922709982842207
654,0.00922612939029932
655,0.009225151501595974
656,0.009224176406860352
657,0.009223210625350475
658,0.009222247637808323
659,0.009221278131008148
660,0.009220317006111145
661,0.00921936146914959
662,0.009218398481607437
663,0.00921744853258133
664,0.009216491132974625
665,0.009215532802045345
666,0.009214592166244984
667,0.009213638491928577
668,0.009212701581418514
669,0.009211747907102108
670,0.009210809133946896
671,0.009209871292114258
672,0.009208934381604195
673,0.00920799933373928
674,0.009207066148519516
675,0.009206135757267475
676,0.009205207228660583
677,0.009204277768731117
678,0.009203349240124226
679,0.009202429093420506
680,0.009201514534652233
681,0.00920059159398079
682,0.009199674241244793
683,0.009198767133057117
684,0.009197846986353397
685,0.009196938015520573
686,0.009196034632623196
687,0.009195121936500072
688,0.009194220416247845
689,0.009193317964673042
690,0.00919241365045309
691,0.009191520512104034
692,0.00919062364846468
693,0.009189728647470474
694,0.009188830852508545
695,0.009187942370772362
696,0.009187058545649052
697,0.00918616820126772
698,0.009185281582176685
699,0.009184403344988823
700,0.009183516725897789
701,0.009182635694742203
702,0.009181764908134937
703,0.009180888533592224
704,0.009180017746984959
705,0.009179148823022842
706,0.009178274311125278
707,0.009177406318485737
708,0.009176542051136494
709,0.0091756796464324
710,0.00917481817305088
711,0.00917395856231451
712,0.009173097088932991
713,0.009172240272164345
714,0.009171383455395699
715,0.009170535951852798
716,0.009169687516987324
717,0.0091688372194767
718,0.009167991578578949
719,0.009167145006358624
720,0.009166297502815723
721,0.009165460243821144
722,0.009164619259536266
723,0.009163777343928814
724,0.009162944741547108
725,0.009162109345197678
726,0.009161274880170822
727,0.009160446003079414
728,0.009159618988633156
729,0.009158790111541748
730,0.009157965891063213
731,0.009157140739262104
732,0.009156320244073868
733,0.009155496954917908
734,0.009154682978987694
735,0.009153866209089756
736,0.009153051301836967
737,0.009152230806648731
738,0.009151425212621689
739,0.009150615893304348
740,0.009149807505309582
741,0.009148999117314816
742,0.009148196317255497
743,0.009147394448518753
744,0.009146595373749733
745,0.009145796298980713
746,0.009144998155534267
747,0.009144197218120098
748,0.009143403731286526
749,0.009142611175775528
750,0.009141822345554829
751,0.00914103351533413
752,0.009140250273048878
753,0.009139458648860455
754,0.009138681925833225
755,0.009137900546193123
756,0.009137111715972424
757,0.009136335924267769
758,0.00913555920124054
759,0.009134779684245586
760,0.009134005755186081
761,0.00913323275744915
762,0.009132464416325092
763,0.00913169514387846
764,0.009130924008786678
765,0.009130159392952919
766,0.009129399433732033
767,0.009128634817898273
768,0.009127872064709663
769,0.009127114899456501
770,0.00912635587155819
771,0.009125600568950176
772,0.009124845266342163
773,0.009124093689024448
774,0.009123343043029308
775,0.009122585877776146
776,0.009121844545006752
777,0.009121094830334187
778,0.009120357222855091
779,0.009119605645537376
780,0.009118858724832535
781,0.009118128567934036
782,0.009117386303842068
783,0.009116644971072674
784,0.009115914814174175
785,0.009115179069340229
786,0.009114442393183708
787,0.00911371037364006
788,0.00911298394203186
789,0.009112258441746235
790,0.009111524559557438
791,0.009110802784562111
792,0.00911008007824421
793,0.009109356440603733
794,0.009108638390898705
795,0.009107914753258228
796,0.009107199497520924
797,0.009106481447815895
798,0.009105763398110867
799,0.009105052798986435
800,0.009104344062507153
801,0.009103633463382721
802,0.009102924726903439
803,0.009102215990424156
804,0.009101510047912598
805,0.009100805036723614
806,0.009100105613470078
807,0.00909939780831337
808,0.009098702110350132
809,0.009098008275032043
810,0.009097306057810783
811,0.009096605703234673
812,0.009095915593206882
813,0.009095222689211369
814,0.009094532579183578
815,0.009093833155930042
816,0.009093150496482849
817,0.009092466905713081
818,0.009091776795685291
819,0.009091095998883247
820,0.00909041054546833
821,0.009089726954698563
822,0.009089047089219093
823,0.009088370949029922
824,0.009087692014873028
825,0.009087011218070984
826,0.009086339734494686
827,0.009085667319595814
828,0.009084991179406643
829,0.009084324352443218
830,0.00908365286886692
831,0.00908298697322607
832,0.00908232294023037
833,0.009081653319299221
834,0.009080988354980946
835,0.009080328978598118
836,0.009079664014279842
837,0.009079010225832462
838,0.009078343398869038
839,0.009077689610421658
840,0.009077033959329128
841,0.009076382033526897
842,0.009075727313756943
843,0.009075076319277287
844,0.009074428118765354
845,0.009073774330317974
846,0.009073127992451191
847,0.009072481654584408
848,0.0090718362480402
849,0.009071186184883118
850,0.009070542640984058
851,0.009069902822375298
852,0.009069261141121387
853,0.009068632498383522
854,0.00906799640506506
855,0.009067356586456299
856,0.009066720493137836
857,0.009066076017916203
858,0.009065450169146061
859,0.009064817801117897
860,0.009064185433089733
861,0.009063558652997017
862,0.009062932804226875
863,0.009062303230166435
864,0.009061679244041443
865,0.009061054326593876
866,0.009060434065759182
867,0.009059813804924488
868,0.009059194475412369
869,0.009058574214577675
870,0.009057956747710705
871,0.00905734021216631
872,0.009056723676621914
873,0.009056111797690392
874,0.00905549619346857
875,0.009054886177182198
876,0.00905427522957325
877,0.009053664281964302
878,0.009053051471710205
879,0.009052451699972153
880,0.009051848202943802
881,0.009051240980625153
882,0.009050640277564526
883,0.009050039574503899
884,0.009049434214830399
885,0.009048833511769772
886,0.009048234671354294
887,0.00904763676226139
888,0.009047044441103935
889,0.009046446532011032
890,0.009045851416885853
891,0.009045260027050972
892,0.009044668637216091
893,0.009044080972671509
894,0.009043487720191479
895,0.00904290284961462
896,0.009042317047715187
897,0.009041725657880306
898,0.009041138924658298
899,0.009040562435984612
900,0.009039977565407753
901,0.00903939176350832
902,0.009038813412189484
903,0.009038235992193222
904,0.009037656709551811
905,0.009037076495587826
906,0.009036500938236713
907,0.009035930037498474
908,0.009035352617502213
909,0.009034783579409122
910,0.009034208953380585
911,0.009033641777932644
912,0.009033069014549255
913,0.00903250277042389
914,0.009031932801008224
915,0.009031368419528008
916,0.009030802175402641
917,0.009030237793922424
918,0.009029675275087357
919,0.00902911089360714
920,0.00902855396270752
921,0.009027989581227303
922,0.009027433581650257
923,0.009026877582073212
924,0.009026317857205868
925,0.009025762788951397
926,0.009025206789374352
927,0.009024656377732754
928,0.009024101309478283
929,0.00902354996651411
930,0.00902300514280796
931,0.00902245007455349
932,0.009021908044815063
933,0.009021355770528316
934,0.00902081374078989
935,0.00902026891708374
936,0.009019723162055016
937,0.00901918113231659
938,0.009018633514642715
939,0.009018098004162312
940,0.009017555974423885
941,0.009017016738653183
942,0.00901647936552763
943,0.009015943855047226
944,0.009015404619276524
945,0.00901486910879612
946,0.009014337323606014
947,0.009013800881803036
948,0.009013270027935505
949,0.00901273638010025
950,0.009012212976813316
951,0.009011682122945786
952,0.00901115033775568
953,0.00901062786579132
954,0.009010093286633492
955,0.009009568952023983
956,0.009009048342704773
957,0.009008522145450115
958,0.009008001536130905
959,0.009007480926811695
960,0.009006960317492485
961,0.009006444364786148
962,0.00900592003017664
963,0.009005402214825153
964,0.009004885330796242
965,0.009004375897347927
966,0.00900386180728674
967,0.00900334119796753
968,0.009002825245261192
969,0.009002323262393475
970,0.009001808241009712
971,0.009001295082271099
972,0.009000783786177635
973,0.009000279009342194
974,0.008999763056635857
975,0.008999261073768139
976,0.008998761884868145
977,0.008998255245387554
978,0.00899774394929409
979,0.008997244760394096
980,0.008996744640171528
981,0.00899624265730381
982,0.008995742537081242
983,0.008995238691568375
984,0.008994742296636105
985,0.008994244039058685
986,0.008993751369416714
987,0.008993253111839294
988,0.008992761373519897
989,0.008992264978587627
990,0.008991768583655357
991,0.008991273120045662
992,0.00899078045040369
993,0.008990290574729443
994,0.008989805355668068
995,0.008989318273961544
996,0.008988828398287296
997,0.008988339453935623
998,0.008987853303551674
999,0.008987369015812874
1000,0.008986884728074074
